datetime_AEST,datetime_local,location_id,location_name,BPM2.5,CO,DBT,NO2,O3,PM10,Sigma05,SWD,SWS,VWD,VWS
2021-01-08 10:00:00,2021-01-08 11:00:00,10003,Footscray,6.684,0.159,23.156,12.997,11.816,23.033,39.5,188.519,1.733,179.85,0.446
2021-01-08 11:00:00,2021-01-08 12:00:00,10003,Footscray,7.787,0.156,23.166,13.929,14.228,22.236,17.948,187.801,3.375,189.361,3.161
2021-01-08 12:00:00,2021-01-08 13:00:00,10003,Footscray,8.239,0.139,23.998,13.833,20.247,20.736,23.972,186.824,2.754,187.646,2.502
2021-01-08 13:00:00,2021-01-08 14:00:00,10003,Footscray,8.29,0.129,24.626,12.338,28.883,26.851,20.217,193.305,3.102,193.86,2.885
2021-01-08 14:00:00,2021-01-08 15:00:00,10003,Footscray,6.406,0.11,24.638,7.484,35.445,26.262,16.368,193.443,3.968,194.289,3.755
2021-01-08 15:00:00,2021-01-08 16:00:00,10003,Footscray,3.931,0.098,24.199,4.908,28.758,41.16,14.302,189.731,5.346,189.906,5.162
2021-01-08 16:00:00,2021-01-08 17:00:00,10003,Footscray,0.712,0.088,23.673,3.451,23.758,20.44,14.277,190.623,5.163,190.484,4.993
2021-01-08 17:00:00,2021-01-08 18:00:00,10003,Footscray,1.13,0.079,23.631,3.051,20.593,18.115,15.823,182.034,4.38,182.44,4.184
2021-01-08 18:00:00,2021-01-08 19:00:00,10003,Footscray,3.163,0.074,22.691,4.646,15.701,23.487,14.296,186.778,3.807,186.483,3.628
2021-01-08 19:00:00,2021-01-08 20:00:00,10003,Footscray,4.835,0.068,20.868,6.297,10.19,18.369,13.211,199.1,3.977,199.39,3.868
2021-01-08 20:00:00,2021-01-08 21:00:00,10003,Footscray,7.605,0.093,19.902,8.687,8.091,17.218,12.661,201.193,3.133,201.315,3.06
2021-01-08 21:00:00,2021-01-08 22:00:00,10003,Footscray,6.719,0.102,19.091,6.96,10.121,32.939,12.326,220.026,2.667,219.082,2.59
2021-01-08 22:00:00,2021-01-08 23:00:00,10003,Footscray,4.895,0.116,18.266,8.285,7.509,25.549,12.35,233.543,2.631,233.106,2.553
2021-01-08 23:00:00,2021-01-09 00:00:00,10003,Footscray,3.933,0.118,17.507,11.733,2.99,15.321,12.533,248.252,2.718,247.692,2.643
2021-01-09 00:00:00,2021-01-09 01:00:00,10003,Footscray,2.746,,16.518,,,22.519,12.676,262.07,2.207,263.525,2.118
2021-01-09 01:00:00,2021-01-09 02:00:00,10003,Footscray,3.406,0.103,15.89,12.04,1.118,18.097,14.337,267.807,1.79,268.191,1.73
2021-01-09 02:00:00,2021-01-09 03:00:00,10003,Footscray,3.943,0.113,15.565,10.133,1.65,16.175,14.273,272.48,1.749,272.674,1.689
2021-01-09 03:00:00,2021-01-09 04:00:00,10003,Footscray,3.052,0.11,15.34,9.437,1.975,12.835,17.61,287.645,1.494,285.682,1.335
2021-01-09 04:00:00,2021-01-09 05:00:00,10003,Footscray,2.406,0.117,15.327,8.493,2.158,15.226,16.671,309.257,1.37,318.706,1.233
2021-01-09 05:00:00,2021-01-09 06:00:00,10003,Footscray,1.68,0.135,15.924,8.26,1.695,25.427,10.987,287.873,1.741,348.143,1.707
2021-01-09 06:00:00,2021-01-09 07:00:00,10003,Footscray,1.588,0.112,16.906,5.367,6.448,19.5,15.576,307.363,1.848,337.829,1.772
2021-01-09 07:00:00,2021-01-09 08:00:00,10003,Footscray,3.256,0.124,19.176,3.904,9.822,9.892,25.694,200.994,1.438,358.256,1.189
2021-01-09 08:00:00,2021-01-09 09:00:00,10003,Footscray,6.847,0.132,22.519,4.624,12.327,4.453,25.649,77.275,2.503,34.93,2.239
2021-01-09 09:00:00,2021-01-09 10:00:00,10003,Footscray,13.055,0.08,25.953,3.464,21.09,13.068,24.824,152.664,2.774,9.367,2.424
2021-01-09 10:00:00,2021-01-09 11:00:00,10003,Footscray,12.935,0.081,27.184,4.794,26.003,40.843,28.438,214.861,2.676,310.394,0.535
2021-01-09 11:00:00,2021-01-09 12:00:00,10003,Footscray,6.777,0.086,25.753,7.694,25.186,27.472,17.871,179.594,3.336,179.787,3.156
2021-01-09 12:00:00,2021-01-09 13:00:00,10003,Footscray,4.542,0.074,25.767,5.421,34.538,26.958,16.597,183.138,3.813,183.181,3.635
2021-01-09 13:00:00,2021-01-09 14:00:00,10003,Footscray,4.964,0.075,25.817,3.952,36.868,23.761,17.512,182.475,3.73,182.678,3.534
2021-01-09 14:00:00,2021-01-09 15:00:00,10003,Footscray,4.485,0.085,26.263,3.674,36.451,27.761,16.74,183.583,3.87,182.756,3.688
2021-01-09 15:00:00,2021-01-09 16:00:00,10003,Footscray,5.486,0.079,27.051,3.347,38.869,15.646,17.297,178.947,3.693,177.951,3.439
2021-01-09 16:00:00,2021-01-09 17:00:00,10003,Footscray,6.618,0.073,26.532,3.072,35.57,13.365,14.667,189.646,3.512,189.153,3.392
2021-01-09 17:00:00,2021-01-09 18:00:00,10003,Footscray,7.751,0.07,26.07,3.325,36.68,29.915,15.016,186.393,3.134,186.427,3.006
2021-01-09 18:00:00,2021-01-09 19:00:00,10003,Footscray,8.876,0.081,24.686,5.994,31.709,22.24,15.918,185.794,3.514,186.512,3.355
2021-01-09 19:00:00,2021-01-09 20:00:00,10003,Footscray,11.981,0.074,22.385,8.328,20.92,37.798,11.972,208.387,3.642,208.053,3.554
2021-01-09 20:00:00,2021-01-09 21:00:00,10003,Footscray,11.248,0.089,20.883,8.663,13.495,27.232,13.021,210.691,3.029,211.589,2.95
2021-01-09 21:00:00,2021-01-09 22:00:00,10003,Footscray,6.48,0.09,19.831,6.029,14.043,21.349,12.518,218.502,2.685,217.797,2.611
2021-01-09 22:00:00,2021-01-09 23:00:00,10003,Footscray,3.087,0.109,19.003,4.731,14.632,18.999,11.638,228.235,2.136,226.814,2.077
2021-01-09 23:00:00,2021-01-10 00:00:00,10003,Footscray,2.757,0.13,18.457,5.155,11.981,11.879,13.571,253.305,1.351,254.499,1.264
2021-01-10 00:00:00,2021-01-10 01:00:00,10003,Footscray,3.142,,17.342,,,5.695,15.143,268.631,1.38,268.938,1.329
2021-01-10 01:00:00,2021-01-10 02:00:00,10003,Footscray,4.41,0.147,16.844,7.066,7.034,11.011,15.019,284.536,1.313,283.375,1.232
2021-01-10 02:00:00,2021-01-10 03:00:00,10003,Footscray,4.496,0.137,16.793,5.938,8.393,16.357,16.677,291.926,1.267,292.004,1.206
2021-01-10 03:00:00,2021-01-10 04:00:00,10003,Footscray,2.28,0.128,17.118,4.306,11.393,17.758,25.459,292.963,0.926,328.668,0.85
2021-01-10 04:00:00,2021-01-10 05:00:00,10003,Footscray,3.45,0.126,16.851,4.397,9.674,11.877,15.354,213.825,0.759,200.136,0.637
2021-01-10 05:00:00,2021-01-10 06:00:00,10003,Footscray,4.78,0.142,17.276,8.853,3.95,23.011,32.455,221.968,0.608,226.199,0.499
2021-01-10 06:00:00,2021-01-10 07:00:00,10003,Footscray,4.367,0.134,18.51,7.466,5.964,15.653,21.976,271.657,1.108,277.3,0.928
2021-01-10 07:00:00,2021-01-10 08:00:00,10003,Footscray,4.093,0.15,19.214,7.35,6.546,14.765,25.549,277.298,1.274,319.536,1.082
2021-01-10 08:00:00,2021-01-10 09:00:00,10003,Footscray,6.14,0.143,20.48,5.825,9.872,19.515,29.634,195.192,1.233,352.389,0.787
2021-01-10 09:00:00,2021-01-10 10:00:00,10003,Footscray,7.833,0.154,22.791,5.266,15.155,19.971,33.905,105.729,1.707,48.029,1.377
2021-01-10 10:00:00,2021-01-10 11:00:00,10003,Footscray,8.466,0.154,26.239,6.588,24.518,21.017,40.851,99.146,1.344,71.834,0.934
2021-01-10 11:00:00,2021-01-10 12:00:00,10003,Footscray,10.816,0.148,29.083,13.368,29.71,27.234,36.251,121.236,1.862,111.786,1.514
2021-01-10 12:00:00,2021-01-10 13:00:00,10003,Footscray,11.71,0.163,30.554,17.688,37.481,30.717,21.674,133.012,2.465,132.571,2.287
2021-01-10 13:00:00,2021-01-10 14:00:00,10003,Footscray,13.025,0.165,31.339,12.248,53.225,25.432,16.282,142.142,3.108,143.176,2.979
2021-01-10 14:00:00,2021-01-10 15:00:00,10003,Footscray,13.783,0.154,30.711,7.387,54.034,28.644,20.197,167.694,2.9,168.38,2.685
2021-01-10 15:00:00,2021-01-10 16:00:00,10003,Footscray,11.273,0.147,32.587,8.839,48.979,,18.677,146.446,2.629,146.15,2.441
2021-01-10 16:00:00,2021-01-10 17:00:00,10003,Footscray,14.16,0.139,31.53,8.626,41.316,35.574,17.851,167.025,2.676,167.438,2.368
2021-01-10 17:00:00,2021-01-10 18:00:00,10003,Footscray,14.668,0.153,28.573,7.806,30.812,29.942,14.935,190.858,2.189,190.836,2.116
2021-01-10 18:00:00,2021-01-10 19:00:00,10003,Footscray,11.533,0.185,28.189,8.68,33.267,38.545,12.504,203.358,2.163,203.383,2.107
2021-01-10 19:00:00,2021-01-10 20:00:00,10003,Footscray,4.107,0.209,27.146,14.236,21.268,25.182,12.424,213.443,0.831,215.231,0.706
2021-01-10 20:00:00,2021-01-10 21:00:00,10003,Footscray,-3.605,0.197,26.207,18.313,11.03,25.85,10.547,245.122,1.873,243.005,1.8
2021-01-10 21:00:00,2021-01-10 22:00:00,10003,Footscray,-0.272,0.174,24.291,16.152,6.39,29.055,13.783,257.204,1.898,256.821,1.835
2021-01-10 22:00:00,2021-01-10 23:00:00,10003,Footscray,4.722,0.122,22.223,12.372,2.893,17.237,15.905,272.816,1.966,271.383,1.876
2021-01-10 23:00:00,2021-01-11 00:00:00,10003,Footscray,7.704,0.131,21.831,11.028,3.644,18.521,20.151,291.246,0.943,305.085,0.817
2021-01-11 00:00:00,2021-01-11 01:00:00,10003,Footscray,9.883,,21.376,,,22.819,17.214,134.373,0.745,17.584,0.633
2021-01-11 01:00:00,2021-01-11 02:00:00,10003,Footscray,11.795,0.223,20.345,15.009,0.702,22.18,22.228,90.58,0.627,57.299,0.49
2021-01-11 02:00:00,2021-01-11 03:00:00,10003,Footscray,10.03,0.262,19.82,15.164,-0.182,18.798,19.869,123.522,0.542,100.983,0.338
2021-01-11 03:00:00,2021-01-11 04:00:00,10003,Footscray,7.729,0.235,19.204,13.066,-0.166,22.053,22.03,188.522,0.568,236.73,0.07
2021-01-11 04:00:00,2021-01-11 05:00:00,10003,Footscray,7.309,0.278,20.997,17.473,0.267,13.192,13.674,70.169,1.764,23.589,1.678
2021-01-11 05:00:00,2021-01-11 06:00:00,10003,Footscray,9.115,0.313,21.586,21.519,0.965,14.237,14.613,48.954,1.999,44.113,1.935
2021-01-11 06:00:00,2021-01-11 07:00:00,10003,Footscray,12.409,0.196,26.325,16.757,11.372,6.584,17.466,120.715,3.061,11.384,2.834
2021-01-11 07:00:00,2021-01-11 08:00:00,10003,Footscray,15.912,0.161,29.619,9.687,24.803,15.253,13.905,268.597,5.004,348.964,4.868
2021-01-11 08:00:00,2021-01-11 09:00:00,10003,Footscray,13.721,0.108,31.254,7.542,31.517,20.03,12.693,270.533,5.401,349.461,5.269
2021-01-11 09:00:00,2021-01-11 10:00:00,10003,Footscray,11.308,0.088,33.078,6.569,36.014,21.342,15.002,277.689,4.902,343.564,4.691
2021-01-11 10:00:00,2021-01-11 11:00:00,10003,Footscray,8.658,0.09,34.828,6.499,38.881,21.145,18.6,210.153,4.421,354.976,4.16
2021-01-11 11:00:00,2021-01-11 12:00:00,10003,Footscray,5.456,0.079,35.666,5.201,41.45,10.341,20.162,208.747,4.338,352.543,3.936
2021-01-11 12:00:00,2021-01-11 13:00:00,10003,Footscray,4.68,0.086,35.953,4.9,39.361,12.953,15.73,241.375,5.875,351.717,5.64
2021-01-11 13:00:00,2021-01-11 14:00:00,10003,Footscray,5.88,0.094,36.383,5.727,38.203,16.361,17.493,273.285,5.006,344.079,4.786
2021-01-11 14:00:00,2021-01-11 15:00:00,10003,Footscray,3.9,0.094,37.11,4.271,35.618,12.088,16.491,268.123,6.237,345.63,5.937
2021-01-11 15:00:00,2021-01-11 16:00:00,10003,Footscray,3.269,0.085,36.889,3.914,32.931,19.85,16.343,283.243,6.288,343.338,5.988
2021-01-11 16:00:00,2021-01-11 17:00:00,10003,Footscray,3.015,0.102,36.692,4.235,31.985,18.615,14.966,294.763,5.342,340.997,5.129
2021-01-11 17:00:00,2021-01-11 18:00:00,10003,Footscray,4.974,0.11,36.048,4.572,30.109,20.594,14.124,309.149,4.635,339.113,4.498
2021-01-11 18:00:00,2021-01-11 19:00:00,10003,Footscray,5.588,0.148,35.359,7.381,25.661,22.567,12.881,284.886,3.831,346.953,3.735
2021-01-11 19:00:00,2021-01-11 20:00:00,10003,Footscray,6.863,0.156,34.199,11.341,21.057,27.675,13.982,250.282,2.838,351.939,2.757
2021-01-11 20:00:00,2021-01-11 21:00:00,10003,Footscray,6.169,0.141,33.14,10.022,20.794,19.529,15.533,229.883,2.585,352.752,2.489
2021-01-11 21:00:00,2021-01-11 22:00:00,10003,Footscray,5.638,0.109,30.872,7.249,22.241,109.124,14.633,262.601,4.317,262.236,2.487
2021-01-11 22:00:00,2021-01-11 23:00:00,10003,Footscray,3.428,0.128,23.992,4.53,26.668,61.806,21.33,166.426,2.613,166.858,2.375
2021-01-11 23:00:00,2021-01-12 00:00:00,10003,Footscray,0.948,0.14,23.059,4.364,26.86,37.961,19.611,132.657,1.918,139.136,1.116
2021-01-12 00:00:00,2021-01-12 01:00:00,10003,Footscray,4.407,,23.239,,,34.379,15.098,129.654,2.223,117.054,0.356
2021-01-12 01:00:00,2021-01-12 02:00:00,10003,Footscray,12.133,0.095,22.601,6.705,21.558,28.459,12.909,229.148,4.639,229.734,4.506
2021-01-12 02:00:00,2021-01-12 03:00:00,10003,Footscray,15.251,0.106,21.082,3.972,22.989,30.122,12.574,226.148,3.673,226.125,3.573
2021-01-12 03:00:00,2021-01-12 04:00:00,10003,Footscray,12.587,0.12,20.091,4.78,20.162,26.84,12.376,224.189,2.944,224.484,2.868
2021-01-12 04:00:00,2021-01-12 05:00:00,10003,Footscray,9.163,0.129,19.553,5.121,18.67,17.37,13.005,227.113,3.531,226.993,3.441
2021-01-12 05:00:00,2021-01-12 06:00:00,10003,Footscray,8.51,0.119,19.009,6.056,12.41,19.696,12.654,206.497,4.246,206.403,4.117
2021-01-12 06:00:00,2021-01-12 07:00:00,10003,Footscray,8.479,0.112,18.691,6.468,9.95,15.668,15.628,194.088,3.906,194.047,3.749
2021-01-12 07:00:00,2021-01-12 08:00:00,10003,Footscray,8.342,0.119,18.895,4.658,12.171,8.897,17.502,183.306,3.767,183.113,3.588
2021-01-12 08:00:00,2021-01-12 09:00:00,10003,Footscray,8.963,0.115,19.305,3.297,13.329,12.227,16.244,179.23,4.293,178.924,4.097
2021-01-12 09:00:00,2021-01-12 10:00:00,10003,Footscray,7.85,0.121,19.815,2.533,13.345,11.84,16.697,186.197,4.326,185.905,4.126
2021-01-12 10:00:00,2021-01-12 11:00:00,10003,Footscray,6.131,0.116,20.613,2.258,14.398,10.77,16.435,187.956,4.519,188.234,4.287
2021-01-12 11:00:00,2021-01-12 12:00:00,10003,Footscray,6.067,0.107,21.424,2.034,15.481,7.847,17.582,182.879,4.572,183.137,4.342
2021-01-12 12:00:00,2021-01-12 13:00:00,10003,Footscray,5.655,0.098,21.752,1.939,17.644,15.783,16.562,184.203,5.165,184.391,4.916
2021-01-12 13:00:00,2021-01-12 14:00:00,10003,Footscray,5.787,0.099,21.65,2.374,18.153,15.607,17.331,188.953,5.219,188.939,4.949
2021-01-12 14:00:00,2021-01-12 15:00:00,10003,Footscray,5.829,0.096,21.163,2.082,16.605,19.842,15.287,187.357,6.215,187.646,5.959
2021-01-12 15:00:00,2021-01-12 16:00:00,10003,Footscray,6.671,0.093,20.806,1.938,16.082,21.092,14.739,192.899,5.971,193.47,5.758
2021-01-12 16:00:00,2021-01-12 17:00:00,10003,Footscray,10.373,0.088,20.581,1.826,16.031,21.186,16.061,188.774,5.442,188.56,5.213
2021-01-12 17:00:00,2021-01-12 18:00:00,10003,Footscray,15.503,0.089,20.011,1.662,16.163,26.423,16.684,183.94,4.845,183.919,4.621
2021-01-12 18:00:00,2021-01-12 19:00:00,10003,Footscray,13.777,0.093,19.451,1.875,15.446,26.629,16.389,178.32,4.18,178.242,4.007
2021-01-12 19:00:00,2021-01-12 20:00:00,10003,Footscray,12.48,0.082,18.217,2.66,13.867,26.585,16.417,170.356,3.366,170.195,3.225
2021-01-12 20:00:00,2021-01-12 21:00:00,10003,Footscray,11.336,0.095,17.396,2.819,13.518,27.143,16.688,161.303,3.116,160.024,3.001
2021-01-12 21:00:00,2021-01-12 22:00:00,10003,Footscray,7.407,0.107,16.816,3.775,10.893,28.346,18.483,137.986,2.67,138.048,2.52
2021-01-12 22:00:00,2021-01-12 23:00:00,10003,Footscray,5.048,0.108,16.12,4.331,10.634,25.483,16.681,130.977,2.482,130.906,2.387
2021-01-12 23:00:00,2021-01-13 00:00:00,10003,Footscray,4.406,0.114,15.803,4.692,10.08,26.545,19.512,138.127,1.704,139.13,1.621
2021-01-13 00:00:00,2021-01-13 01:00:00,10003,Footscray,2.69,,14.923,,,24.926,14.989,182.034,0.932,181.168,0.887
2021-01-13 01:00:00,2021-01-13 02:00:00,10003,Footscray,-0.374,0.072,16.209,3.01,11.608,22.107,17.231,189.632,1.131,189.725,1.067
2021-01-13 02:00:00,2021-01-13 03:00:00,10003,Footscray,1.693,0.08,16.655,2.228,13.15,25.832,19.988,170.996,1.217,168.513,1.11
2021-01-13 03:00:00,2021-01-13 04:00:00,10003,Footscray,4.124,0.096,16.183,8.045,5.249,22.51,25.916,259.797,1.217,283.703,0.861
2021-01-13 04:00:00,2021-01-13 05:00:00,10003,Footscray,7.286,0.109,15.931,10.933,1.073,27.869,19.928,294.744,1.411,298.781,1.289
2021-01-13 05:00:00,2021-01-13 06:00:00,10003,Footscray,8.48,0.12,16.075,11.024,2.553,31.665,24.802,282.396,1.048,309.304,0.885
2021-01-13 06:00:00,2021-01-13 07:00:00,10003,Footscray,6.929,0.11,16.42,7.867,7.114,29.702,26.798,188.554,1.276,3.132,1.026
2021-01-13 07:00:00,2021-01-13 08:00:00,10003,Footscray,5.735,0.151,17.882,7.382,8.493,27.938,28.965,103.656,1.484,33.966,1.168
2021-01-13 08:00:00,2021-01-13 09:00:00,10003,Footscray,6.251,0.17,20.305,9.522,9.112,28.541,47.188,135.124,1.058,104.31,0.633
2021-01-13 09:00:00,2021-01-13 10:00:00,10003,Footscray,10.385,0.178,22.729,11.862,11.792,34.163,36.812,195.965,1.084,233.85,0.25
2021-01-13 10:00:00,2021-01-13 11:00:00,10003,Footscray,11.994,0.195,25.823,21.557,10.11,51.362,26.39,142.359,2.063,143.352,1.819
2021-01-13 11:00:00,2021-01-13 12:00:00,10003,Footscray,14.185,0.163,26.286,24.54,10.778,50.539,19.811,136.405,2.328,137.722,2.169
2021-01-13 12:00:00,2021-01-13 13:00:00,10003,Footscray,13.307,0.153,28.103,21.896,23.392,54.633,21.14,163.803,2.26,171.124,1.888
2021-01-13 13:00:00,2021-01-13 14:00:00,10003,Footscray,10.818,0.13,29.135,17.822,38.279,53.719,18.127,166.777,2.991,168.017,2.734
2021-01-13 14:00:00,2021-01-13 15:00:00,10003,Footscray,10.968,0.128,25.481,14.305,41.276,38.412,18.266,179.963,2.84,181.665,2.635
2021-01-13 15:00:00,2021-01-13 16:00:00,10003,Footscray,12.563,0.115,27.376,14.73,45.548,40.784,18.154,159.841,2.701,160.361,2.358
2021-01-13 16:00:00,2021-01-13 17:00:00,10003,Footscray,11.904,0.107,25.339,18.571,32.075,28.836,17.517,165.789,2.473,167.32,2.299
2021-01-13 17:00:00,2021-01-13 18:00:00,10003,Footscray,10.097,0.121,24.664,10.578,34.593,67.412,15.638,199.904,3.577,207.357,3.304
2021-01-13 18:00:00,2021-01-13 19:00:00,10003,Footscray,8.314,0.142,24.196,9.823,30.518,62.7,17.487,195.013,2.379,194.986,2.041
2021-01-13 19:00:00,2021-01-13 20:00:00,10003,Footscray,7.082,0.201,23.847,21.839,15.703,42.703,15.678,74.487,1.872,70.785,1.724
2021-01-13 20:00:00,2021-01-13 21:00:00,10003,Footscray,9.269,0.25,22.977,33.461,4.947,43.409,19.021,241.979,1.644,295.56,0.872
2021-01-13 21:00:00,2021-01-13 22:00:00,10003,Footscray,11.556,0.126,20.884,16.867,17.101,48.444,14.186,233.291,4.046,234.037,3.926
2021-01-13 22:00:00,2021-01-13 23:00:00,10003,Footscray,15.65,0.059,19.644,7.313,21.302,75.32,13.611,243.044,6.236,242.361,6.013
2021-01-13 23:00:00,2021-01-14 00:00:00,10003,Footscray,23.09,-0.055,17.841,4.661,16.943,,15.978,253.094,4.984,252.536,4.803
2021-01-14 00:00:00,2021-01-14 01:00:00,10003,Footscray,20.36,,16.861,,,23.163,15.022,268.046,3.422,268.477,3.31
2021-01-14 01:00:00,2021-01-14 02:00:00,10003,Footscray,11.022,0.028,16.286,4.836,15.163,20.865,14.222,263.011,3.296,263.314,3.197
2021-01-14 02:00:00,2021-01-14 03:00:00,10003,Footscray,6.374,0.084,16.017,5.201,13.073,18.638,14.754,251.088,3.129,251.354,3.022
2021-01-14 03:00:00,2021-01-14 04:00:00,10003,Footscray,5.535,0.093,15.279,6.826,9.822,23.564,14.312,252.297,2.758,252.531,2.678
2021-01-14 04:00:00,2021-01-14 05:00:00,10003,Footscray,4.248,0.131,14.795,14.099,2.991,28.449,14.315,246.324,2.507,245.681,2.426
2021-01-14 05:00:00,2021-01-14 06:00:00,10003,Footscray,3.508,0.148,15.11,16.705,0.782,47.39,14.009,244.391,2.902,244.75,2.8
2021-01-14 06:00:00,2021-01-14 07:00:00,10003,Footscray,4.143,0.14,15.49,14.188,3.447,44.063,13.71,250.682,3.548,250.683,3.435
2021-01-14 07:00:00,2021-01-14 08:00:00,10003,Footscray,9.16,0.15,16.291,10.714,5.401,40.437,14.793,238.691,3.735,238.232,3.578
2021-01-14 08:00:00,2021-01-14 09:00:00,10003,Footscray,11.201,0.117,17.716,6.177,11.601,12.494,16.815,220.31,3.564,220.93,3.341
2021-01-14 09:00:00,2021-01-14 10:00:00,10003,Footscray,11.024,0.104,18.603,5.263,14.334,7.927,16.303,211.353,3.098,211.531,2.922
2021-01-14 10:00:00,2021-01-14 11:00:00,10003,Footscray,11.593,0.086,20.636,3.041,17.147,6.055,19.73,172.033,4.074,171.873,3.813
2021-01-14 11:00:00,2021-01-14 12:00:00,10003,Footscray,11.22,0.081,20.871,2.336,18.011,11.404,20.421,172.868,3.407,172.48,3.191
2021-01-14 12:00:00,2021-01-14 13:00:00,10003,Footscray,7.247,0.077,21.19,2.263,18.396,15.539,24.447,173.037,3.125,174.747,2.79
2021-01-14 13:00:00,2021-01-14 14:00:00,10003,Footscray,4.418,0.072,21.631,2.284,19.05,9.501,26.512,164.608,2.931,164.283,2.5
2021-01-14 14:00:00,2021-01-14 15:00:00,10003,Footscray,4.104,0.072,23.115,3.475,19.57,12.851,22.713,144.642,3.016,145.233,2.679
2021-01-14 15:00:00,2021-01-14 16:00:00,10003,Footscray,5.77,0.069,22.001,4.127,19.721,15.048,21.027,154.735,3.047,155.188,2.839
2021-01-14 16:00:00,2021-01-14 17:00:00,10003,Footscray,6.681,0.062,22.675,2.995,21.19,17.108,18.629,164.178,3.503,163.919,3.306
2021-01-14 17:00:00,2021-01-14 18:00:00,10003,Footscray,7.732,0.064,22.037,3.709,20.102,19.723,18.935,168.901,3.107,169.751,2.923
2021-01-14 18:00:00,2021-01-14 19:00:00,10003,Footscray,5.225,0.054,20.154,3.184,15.997,16.206,16.614,181.858,3.777,181.864,3.572
2021-01-14 19:00:00,2021-01-14 20:00:00,10003,Footscray,5.918,0.053,17.98,2.607,14.271,26.921,14.099,190.474,4.317,189.985,4.172
2021-01-14 20:00:00,2021-01-14 21:00:00,10003,Footscray,4.829,0.068,17.108,2.977,13.462,10.429,16.341,190.576,3.478,190.817,3.348
2021-01-14 21:00:00,2021-01-14 22:00:00,10003,Footscray,3.685,0.065,17.074,2.53,13.159,9.937,15.201,190.901,3.209,191.278,3.094
2021-01-14 22:00:00,2021-01-14 23:00:00,10003,Footscray,4.208,0.067,17.176,2.916,12.143,15.676,14.491,201.135,2.636,201.766,2.53
2021-01-14 23:00:00,2021-01-15 00:00:00,10003,Footscray,5.53,0.063,16.631,4.005,10.617,,13.381,223.759,3.855,224.401,3.716
2021-01-15 00:00:00,2021-01-15 01:00:00,10003,Footscray,8.483,,15.748,,,9.833,13.354,234.742,3.71,234.328,3.541
2021-01-15 01:00:00,2021-01-15 02:00:00,10003,Footscray,6.378,0.055,15.398,2.699,11.704,9.36,13.388,246.423,3.624,246.628,3.52
2021-01-15 02:00:00,2021-01-15 03:00:00,10003,Footscray,3.171,0.074,14.264,3.676,10.034,10.463,13.234,249.19,2.994,248.362,2.905
2021-01-15 03:00:00,2021-01-15 04:00:00,10003,Footscray,-1.128,0.092,13.19,10.218,3.425,28.102,14.468,282.415,1.428,280.75,1.351
2021-01-15 04:00:00,2021-01-15 05:00:00,10003,Footscray,-4.956,0.114,12.708,12.147,1.534,15.857,17.348,314.58,1.577,320.694,1.499
2021-01-15 05:00:00,2021-01-15 06:00:00,10003,Footscray,-3.558,0.138,12.283,13.437,0.668,15.406,13.025,321.116,2.256,336.962,2.192
2021-01-15 06:00:00,2021-01-15 07:00:00,10003,Footscray,-0.375,0.144,13.393,11.662,2.878,18.023,18.155,313.936,2.18,320.705,2.025
2021-01-15 07:00:00,2021-01-15 08:00:00,10003,Footscray,1.147,0.131,15.987,7.572,7.205,67.639,21.902,289.723,3.272,291.913,3.049
2021-01-15 08:00:00,2021-01-15 09:00:00,10003,Footscray,1.391,0.132,15.825,6.265,8.881,58.108,17.623,268.253,4.577,267.545,4.298
2021-01-15 09:00:00,2021-01-15 10:00:00,10003,Footscray,0.672,0.142,14.409,6.097,8.869,13.25,15.714,265.143,4.994,265.185,4.782
2021-01-15 10:00:00,2021-01-15 11:00:00,10003,Footscray,3.359,0.111,17.024,3.911,11.94,,17.065,262.816,5.333,262.216,5.044
2021-01-15 11:00:00,2021-01-15 12:00:00,10003,Footscray,8.929,0.104,18.871,4.27,13.154,36.82,16.196,248.945,5.629,248.976,5.327
2021-01-15 12:00:00,2021-01-15 13:00:00,10003,Footscray,7.566,0.086,20.064,3.486,15.388,62.646,15.323,246.803,6.877,245.685,6.593
2021-01-15 13:00:00,2021-01-15 14:00:00,10003,Footscray,5.874,0.112,17.214,4.646,13.887,129.81,16.663,262.279,6.354,259.134,5.994
2021-01-15 14:00:00,2021-01-15 15:00:00,10003,Footscray,4.862,0.114,18.135,4.126,14.561,56.792,15.736,257.629,6.695,256.885,6.329
2021-01-15 15:00:00,2021-01-15 16:00:00,10003,Footscray,1.171,0.109,18.617,3.386,13.289,,14.56,254.331,7.427,253.634,7.129
